,Depot,"Rådhusplassen 1, 6002 Ålesund",Joker Geiranger,"Geiranger, 6216 Geiranger","Langsten, 6264 Tennfjord",Anno,"Ålesund, 6002 Ålesund",Atlanterhavsparken,"Borgundvegen 340, 6015 Ålesund","Borgundvegen 92, 6008 Ålesund",Bunnpris Brattvåg,BROGATA 1,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Brattvåg, 6270 Brattvåg","Valderhaug, 6050 Valderøya","Hovdebygda, 6160 Hovdebygda","Haramsøya, 6270 Brattvåg","Spjelkavik, 6010 Ålesund",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Larsnes,Joker Loen,Joker Stordal,Joker Sæbø,Joker Tomrefjord,Joker,Joker Vatne,Vigra post i butikk,Joker Åheim,Joker Åram,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",Meny Fosnavåg,LERSTADVEGEN 291,"Ulsteinvik, 6065 Ulsteinvik","Ålesund, 6008 Ålesund",Rabbevågen barnehage,"Storgata 16, 6002 Ålesund",Solsikka barnehage,SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,Esso Spjelkavik,"Ålesund lufthavn, 6040 Vigra",St1 Vegsund,St1 Vestnes,St1 Ørsta,"Vigra, 6040 Vigra",Sunde barnehage,Tennfjord barnehage,"Torvmyrane, 6010 Ålesund","Valldal, 6210 Valldal","Fosnavåg, 6090 Fosnavåg","Parkvegen 35, 6003 Ålesund"
Kiwi Meieribygget Ørsta,46204.2,60401.9,140855.7,140907.9,81428.2,60351.9,60527.1,63703.2,56683.0,58029.0,85255.3,61711.4,99489.3,68558.1,41696.6,52845.5,53025.8,57802.4,122754.4,82159.4,78082.0,60467.9,49146.5,102043.5,58346.4,65673.5,60357.6,32271.7,69787.2,122570.5,72203.3,50201.4,9478.7,585.0,63783.2,47280.2,41634.8,56112.2,49221.1,53280.7,71120.4,334.1,60266.0,85173.8,71725.2,3557.5,103660.7,49310.7,25603.3,89928.4,121340.8,74946.2,40453.4,66750.4,45850.6,76091.0,96902.0,25514.1,97942.6,106490.1,74334.0,78127.0,75382.3,72705.6,0.0,10533.6,59488.5,69860.6,11034.5,53116.1,62807.9,57945.7,49146.6,118261.9,56610.2,54986.6,49439.1,58177.2,50242.7,94759.4,65667.3,32265.1,62953.8,60304.2,28847.7,52074.5,60885.3,50530.8,103713.7,67109.0,53762.3,49526.6,393.9,47584.3,52665.8,32590.8,57799.8,45886.6,60353.1,58952.3,42756.1,74657.9,58920.8,45974.9,43198.2,3543.6,52725.5,126907.8,48980.2,30696.1,94216.8,91418.9,105619.9,33271.0,122944.0,20088.4,10249.3,51500.1,49589.5,74458.1,46775.7,103759.2,473.6,76395.9,41856.6,72396.3,68566.6,122926.4,46056.2,58661.3
"Volda, 6100 Volda",56829.6,71027.2,132263.1,132315.4,92053.5,70977.3,71152.5,74328.5,67308.3,68654.3,95880.6,72336.8,90896.7,59965.5,43025.6,63470.8,63651.2,68427.8,114161.9,73566.8,88707.4,71093.3,59771.8,95055.3,68971.8,57080.9,70983.0,33600.6,80412.6,104736.4,82828.6,60826.7,1739.0,11010.2,74408.5,57905.6,42963.8,66737.6,59846.5,63906.0,81745.7,10448.5,70891.3,95799.2,82350.6,7476.6,114286.0,59936.1,25820.5,100553.7,112748.2,85571.6,41782.3,58157.8,47179.5,67498.4,107527.4,25731.3,108567.9,97897.6,84959.3,88752.4,68394.1,65717.4,10664.4,0.0,70113.8,80485.9,731.6,63741.5,73433.3,68571.0,59771.9,109669.3,67235.6,65612.0,60064.4,68802.5,60868.0,86166.8,57074.7,33594.0,73579.1,70929.6,30176.6,62699.9,71510.7,61156.1,114339.0,58516.4,64387.6,60152.0,10760.1,48913.3,63291.1,33919.7,68425.1,56512.0,70978.4,51964.1,53381.4,85283.2,51932.6,47303.8,34605.6,7462.7,63350.8,118315.3,59605.5,32025.0,85624.2,102044.2,116245.3,34599.9,105110.0,30713.8,536.3,62125.4,60214.9,85083.4,57401.0,114384.6,10367.5,87021.3,52481.9,83021.6,79191.9,105092.4,47385.2,69286.6
SUNDGATA 8,16166.0,965.4,107296.6,107348.9,42286.9,915.4,1090.6,4266.7,4153.3,2469.4,46114.1,2274.9,121813.5,127841.5,33790.6,28667.6,27232.0,2242.8,144602.5,141442.8,38643.4,839.5,11469.6,133995.7,35387.9,124956.9,921.2,43962.7,11433.7,83131.8,33062.1,24407.6,69024.5,59894.9,24344.5,14032.6,33650.7,4399.0,10569.2,28109.8,12766.8,59879.9,797.9,46032.6,13371.7,63103.3,64519.5,10307.8,84886.8,50787.2,143188.9,16592.6,64363.1,84307.8,69760.4,135374.4,57463.4,84797.5,58801.4,165773.5,35192.7,19773.5,107334.5,91503.6,59584.9,70079.3,0.0,30422.0,70580.3,28317.6,3371.5,2386.1,11247.0,140109.9,4897.0,4820.9,16191.5,2219.3,24448.9,61533.5,124950.7,43956.1,3517.3,867.7,52757.4,26280.7,1448.9,10544.1,64275.0,126392.4,6461.9,10362.2,59677.3,71494.1,7245.6,44087.0,2045.1,14472.4,885.0,90904.6,16772.9,16304.3,90873.1,69884.6,102481.6,63089.4,26931.7,148755.8,11555.1,46750.8,60102.6,52277.7,66181.3,42884.4,83505.4,39515.6,69795.1,8625.2,10821.6,16104.5,13528.1,64320.6,60019.4,18042.3,18333.7,33255.0,10213.0,83487.7,69966.0,2906.6
Kiwi Skodje,26433.6,31043.9,78811.8,78864.0,20052.2,30993.9,31169.1,34345.2,27325.0,28671.0,23879.3,32353.4,132081.1,138109.0,44058.1,25147.8,37499.6,28444.4,154870.0,147527.0,10158.5,31109.9,21035.5,144263.3,31868.1,131041.1,30999.6,54230.3,38283.5,54646.9,10827.3,34675.2,79292.0,70162.4,6698.5,24300.2,43918.3,26754.2,21026.7,24589.9,39616.6,70147.5,30908.0,23797.8,40221.5,73370.9,42284.7,21717.2,95154.3,28552.4,153456.4,43442.4,74630.7,80788.0,80027.9,141458.6,28978.5,95065.0,36566.6,171857.7,12958.0,46623.3,117602.1,101771.2,69852.4,80346.9,30130.4,0.0,80847.9,24797.8,33449.9,28587.7,20812.9,150377.4,27252.2,26037.7,22526.9,28819.2,34716.4,58013.7,131034.9,54223.7,33595.8,30946.2,63025.0,36548.3,31527.3,19745.5,35790.2,136660.0,25452.0,20629.8,69944.9,81761.7,23716.8,54354.6,28441.7,24740.0,30995.1,101172.1,27040.5,19403.9,101140.6,80152.2,108565.7,73357.0,37199.3,159023.4,20919.2,57018.3,56582.8,30042.9,37696.4,53151.9,55020.5,49783.2,80062.6,23102.8,20234.6,42954.3,23795.6,35835.7,70287.0,44892.1,28601.2,11020.3,25754.9,55002.8,80233.6,29303.3
Kiwi Volda,57219.6,71417.3,132120.1,132172.3,92443.6,71367.3,71542.5,74718.6,67698.4,69044.4,96270.7,72726.8,90753.7,59822.5,43415.6,63860.9,64041.2,68817.8,114018.8,73423.8,89097.4,71483.3,60161.9,94912.3,69361.9,56937.9,71373.1,33990.7,80802.6,104593.4,83218.7,61216.8,1596.0,11400.2,74798.6,58295.6,43353.9,67127.6,60236.5,64296.1,82135.8,10838.6,71281.4,96189.3,82740.7,7866.7,114676.1,60326.1,25406.9,100943.8,112605.2,85961.6,42172.4,58014.8,47569.6,67355.4,107917.4,25317.6,108958.0,97754.5,85349.4,89142.5,68251.0,65574.4,11054.5,685.9,70503.9,80876.0,0.0,64131.6,73823.3,68961.1,60162.0,109526.3,67625.7,66002.0,60454.5,69192.6,61258.1,86023.8,56931.7,33984.1,73969.2,71319.6,30566.7,63089.9,71900.8,61546.2,114729.1,58373.4,64777.7,60542.0,11150.2,49303.3,63681.2,34309.8,68815.2,56902.0,71368.5,51821.1,53771.5,85673.3,51789.6,47693.9,34462.6,7852.8,63740.9,118172.2,59995.6,32415.1,85481.2,102434.3,116635.3,34990.0,104967.0,31103.8,807.3,62515.5,60604.9,85473.5,57791.1,114774.6,10757.6,87411.3,52872.0,83411.7,79582.0,104949.3,47775.3,69676.7
Kiwi Sykkylven,18516.5,29111.9,76230.4,76282.7,40596.8,29061.9,29237.1,32413.2,25393.0,26739.0,44423.9,30421.4,152099.6,120411.4,36141.1,563.8,29582.6,26512.4,175364.7,123009.2,30265.2,29177.9,17856.5,155097.6,7350.3,106523.3,29067.6,46313.2,38497.2,52065.6,31371.9,26758.1,62532.8,53403.2,22951.8,14664.9,36001.2,24822.2,17931.1,207.8,39830.4,53388.3,28976.0,44342.5,40435.2,56611.6,62829.3,18020.7,78395.1,49097.0,173951.1,43656.2,66713.7,56270.3,72110.9,116940.8,49085.1,78305.8,57111.2,147339.9,33502.6,46837.0,128436.4,93854.2,53093.2,63587.7,28198.4,24781.4,64088.6,0.0,31517.9,26655.7,17856.6,170872.1,25320.2,23696.6,12440.4,26887.2,26799.4,33496.0,106517.1,46306.6,31663.8,29014.2,55108.0,28631.3,29595.3,19240.7,55896.8,119719.3,22472.3,18236.6,53185.6,73844.6,21375.8,46437.5,26509.7,16823.0,29063.1,112006.4,19123.4,39948.5,111974.9,72235.2,84048.0,56597.7,29282.2,179518.1,17690.2,49101.3,32065.1,50587.5,57803.0,45234.9,52439.1,33023.9,63303.4,20210.1,18299.5,43168.0,14995.6,55942.4,53527.7,45105.9,20684.2,31564.9,37276.5,52421.5,72316.6,27371.3
SKARBØVIKGATA 25,19459.8,3032.5,110590.4,110642.7,45580.7,2498.4,2507.2,1550.2,7447.1,5763.1,49407.8,1133.3,125107.3,131135.3,37084.3,31961.4,30525.8,5536.6,147896.2,144736.6,41937.2,3098.6,14763.4,137289.5,38681.7,128250.7,2482.9,47256.5,14727.4,86425.6,36355.9,27701.4,72318.2,63188.7,27638.3,17326.4,36944.5,7692.8,13863.0,31403.6,16060.6,63173.7,3074.0,49326.4,16665.4,66397.1,67813.2,13601.6,88180.5,54080.9,146482.6,19886.4,67656.9,87601.6,73054.1,138668.2,60757.1,88091.3,62095.2,169067.3,38486.5,23067.2,110628.3,94797.4,62878.7,73373.1,3389.8,33715.7,73874.1,31611.4,0.0,5679.9,14540.8,143403.7,8190.8,8114.7,19485.3,5513.1,27742.7,64827.3,128244.5,47249.9,800.8,2647.5,56051.2,29574.5,1920.7,13837.9,67568.8,129686.2,9755.7,13656.0,62971.1,74787.9,10539.4,47380.8,5338.8,17766.2,3311.1,94198.4,20066.7,19598.1,94166.9,73178.4,105775.4,66383.2,30225.5,152049.6,14848.9,50044.6,63396.4,55571.4,69475.0,46178.1,86799.2,42809.4,73088.9,11919.0,14115.4,19398.3,16821.8,67614.3,63313.2,21336.1,21627.4,36548.8,13506.8,86781.5,73259.8,6200.4
NØRVEGATA 23,14806.5,3047.3,105937.2,105989.4,40630.1,2997.4,3172.6,6348.6,1802.7,118.8,44457.2,4356.8,120454.0,126482.0,32431.1,27308.2,25872.6,285.7,143243.0,140083.4,37283.9,3113.3,10110.1,132636.2,34028.4,123597.4,3003.1,42603.2,12432.7,81772.4,31405.2,23048.1,67665.0,58535.4,22985.1,12673.1,32291.2,1892.1,9209.8,26750.3,13765.8,58520.5,2911.4,44375.7,14370.7,61743.9,62862.6,8948.3,83527.3,49130.3,141829.4,17591.6,63003.7,82948.4,68400.9,134014.9,56103.9,83438.0,57144.5,164414.1,33535.8,20772.5,105975.0,90144.2,58225.4,68719.9,2133.9,29062.5,69220.9,26958.1,5453.4,0.0,9887.5,138750.4,1966.4,2685.9,14832.0,801.4,23089.4,60174.1,123591.2,42596.6,5599.2,2949.6,51397.9,24921.3,3530.8,9184.7,62915.6,125032.9,4327.0,9002.7,58317.8,70134.6,5886.2,42727.5,424.0,13113.0,2998.5,89545.1,15413.4,17303.3,89513.6,68525.2,101122.1,61729.9,25572.2,147396.4,10195.6,45391.3,58743.2,50620.8,64821.8,41524.9,82145.9,38156.1,68435.6,7265.7,9462.2,17103.5,12168.6,62961.1,58659.9,19041.4,16974.2,31598.1,11212.0,82128.3,68606.5,1285.5
SPJELKAVIKVEGEN 42,5798.7,12158.9,97620.0,97672.3,32312.9,12109.0,12284.2,15460.3,8440.0,9786.0,36140.0,13468.5,111446.2,117474.2,23423.3,18300.3,16864.7,9559.5,134235.2,131075.5,28966.8,12225.0,282.6,123628.4,25020.6,114589.6,12114.7,33595.4,21544.3,73455.2,23088.0,14040.3,58657.2,49527.6,14667.9,3665.3,23283.4,7869.3,1252.7,17742.5,22877.5,49512.7,12023.1,36058.6,23482.3,52736.0,54545.4,1427.0,74519.5,40813.1,132821.6,26703.3,53995.8,73940.5,59393.1,125007.1,47786.8,74430.2,48827.3,155406.2,25218.7,29884.1,96967.2,81136.4,49217.6,59712.1,11245.5,20745.3,60213.0,17950.3,14565.0,9702.8,0.0,129742.6,8367.3,6902.2,5824.2,9934.3,14081.6,51166.2,114583.4,33588.8,14710.9,12061.3,42390.1,15913.4,12642.4,1497.4,54598.4,116025.1,5677.9,1174.4,49310.0,61126.8,4581.4,33719.7,9556.8,4105.1,12110.2,80537.3,6405.6,26415.0,80505.8,59517.4,92114.3,52722.1,16564.4,138388.5,166.4,36383.5,49735.3,42303.6,56504.7,32517.1,73828.8,29148.3,59427.8,3616.4,551.1,26215.1,3160.8,54644.0,49652.1,28153.0,7966.4,23281.0,20323.6,73811.1,59598.7,10418.3
Kiwi Deknepollen,144886.0,159083.6,171937.7,171989.9,180109.9,159033.7,159208.9,162384.9,155364.7,156710.7,183937.1,160393.2,18770.1,51086.7,106913.5,170585.1,151707.6,156484.2,4683.3,113241.4,176763.8,159149.7,147828.3,59072.4,163517.7,96755.5,159039.4,97488.6,168469.0,161170.0,170885.1,148883.2,89986.5,99066.6,162465.0,145962.0,106851.8,154794.0,147902.9,171020.3,169802.2,98504.9,158947.8,183855.6,170407.0,95533.1,202342.4,147992.5,122915.9,188610.2,12441.1,173628.0,75936.7,114591.4,70441.3,107173.0,162155.0,122826.6,196624.4,101560.6,173015.7,176808.8,32967.0,67257.8,98720.8,91717.7,158170.2,168542.4,91542.3,170855.7,161489.7,156627.5,147828.3,0.0,155292.0,153668.4,148120.9,156858.9,148924.4,142600.4,96749.3,97482.0,161635.6,158986.0,88252.1,150756.3,159567.1,149212.5,202395.5,51478.0,152444.1,148208.4,98816.6,106988.8,151347.5,97807.7,156481.5,144568.4,159034.9,51666.9,141437.9,173339.6,51635.4,105379.3,86948.2,95519.1,151407.3,8836.7,147661.9,95913.0,142057.8,190100.7,204301.7,98487.9,161543.6,118770.2,91378.8,150181.8,148271.3,173139.8,145457.5,202441.0,98423.9,175077.7,140538.4,171078.0,167248.3,161525.9,105460.7,157343.0
"Eggesbønes, 6008 Ålesund",13340.4,5464.3,104471.0,104523.3,39163.9,5414.3,5589.5,8765.6,1357.3,1954.5,42991.0,6773.8,118987.9,125015.9,30965.0,25842.0,24406.4,2864.8,141776.9,138617.2,35817.8,5530.3,8644.0,131170.1,32562.3,122131.3,5420.0,41137.1,14849.6,80306.2,29939.0,21582.0,66198.8,57069.3,21518.9,11207.0,30825.1,1116.4,7743.6,25284.2,16182.8,57054.3,5328.4,42909.6,16787.6,60277.7,61396.4,7482.2,82061.1,47664.1,140363.2,20008.6,61537.5,81482.2,66934.8,132548.8,54637.7,81971.9,55678.3,162947.9,32069.7,23189.4,104508.9,88678.0,56759.3,67253.7,4550.8,27596.3,67754.7,25492.0,7870.3,2044.2,8421.4,137284.3,0.0,1794.3,13365.9,3239.6,21623.3,58707.9,122125.1,41130.5,8016.2,5366.6,49931.8,23455.1,5947.7,7718.5,61449.4,123566.8,3435.3,7536.6,56851.7,68668.5,4420.0,41261.4,2862.1,11646.8,5415.5,88079.0,13947.3,19720.3,88047.5,67059.0,99656.0,60263.8,24106.1,145930.2,8729.5,43925.2,57277.0,49154.6,63355.6,40058.8,80679.8,36690.0,66969.5,5799.6,7996.0,19520.4,10702.4,61495.0,57193.8,21458.3,15508.0,30132.0,13628.9,80662.1,67140.4,3723.7
NEDRE KLOKKERSUNDVEGEN 2,11556.3,5698.6,104052.4,104104.7,38745.3,5648.7,5823.9,8999.9,1677.4,2670.2,42572.4,7008.1,117203.8,123231.8,29180.9,24058.0,22622.4,3099.2,139992.8,136833.1,35399.2,5764.7,7111.7,129386.0,30778.2,120347.2,5654.4,39353.0,15084.0,79887.6,29520.4,19797.9,64414.8,55285.2,21100.3,9422.9,29041.0,1106.6,6139.0,23500.1,16417.1,55270.3,5562.7,42491.0,17022.0,58493.7,60977.8,5877.5,80277.1,47245.5,138579.2,20242.9,59753.5,79698.1,65150.7,130764.7,54219.1,80187.8,55259.7,161163.9,31651.1,23423.8,102724.8,86894.0,54975.2,65469.7,4785.2,27177.7,65970.7,23707.9,8104.7,3242.4,8002.7,135500.2,1820.2,0.0,11581.8,3473.9,19839.2,56923.9,120341.0,39346.4,8250.5,5601.0,48147.7,21671.1,6182.1,7299.9,61030.8,121782.7,1895.6,7118.0,55067.6,66884.4,2552.5,39477.3,3096.5,9862.8,5649.8,86294.9,12163.2,19954.6,86263.4,65275.0,97871.9,58479.7,22322.0,144146.2,6945.4,42141.1,55493.0,48736.0,62937.0,38274.7,80261.1,34905.9,65185.4,4194.9,7577.4,19754.8,8918.4,61076.3,55409.7,21692.7,13724.0,29713.4,13863.3,80243.5,65356.3,3958.0
FLISNESVEGEN 1,6422.6,17017.9,96626.1,96678.3,38044.3,16968.0,17143.2,20319.3,13299.0,14645.0,41871.4,18327.5,112070.1,118098.1,24047.2,12735.0,17488.7,14418.5,134859.1,135114.1,27972.8,17084.0,5762.6,124252.3,19455.2,118628.2,16973.7,34219.3,26403.3,72461.3,28819.4,14664.2,59281.1,50151.5,20399.3,2570.9,23907.3,12728.3,5837.2,12177.1,27736.5,50136.6,16882.1,41789.9,28341.3,53360.0,60276.8,5926.8,75143.4,46544.5,133445.5,31562.3,54619.8,68375.1,60017.0,129045.7,46792.8,75054.1,54558.7,159444.8,30950.0,34743.1,97591.1,81760.3,49841.5,60336.0,16104.5,22489.1,60837.0,12384.9,19424.0,14561.8,5762.7,130366.5,13226.3,11602.7,0.0,14793.3,14705.5,45600.9,118622.0,34212.7,19569.9,16920.3,43014.0,16537.4,17501.4,7146.8,53604.5,116649.0,10378.4,6142.7,49933.9,61750.7,9281.9,34343.6,14415.8,4729.1,16969.2,81161.2,7029.5,31274.0,81129.7,60141.3,96152.9,53346.0,17188.3,139012.5,5596.3,37007.4,44170.0,48035.0,55510.7,33141.0,72834.8,29772.2,60051.7,8116.2,6205.6,31074.1,2901.7,53650.0,50276.0,33012.0,8590.3,29012.3,25182.6,72817.2,60222.6,15277.4
"Kverve, 6008 Ålesund",14578.6,3193.4,105709.3,105761.5,40402.2,3143.5,3318.7,6494.7,2568.9,884.9,44229.3,4502.9,120226.1,126254.1,32203.2,27080.3,25644.7,658.3,143015.1,139855.5,37056.0,3259.4,9882.2,132408.3,33800.5,123369.5,3149.2,42375.3,12578.8,81544.5,31177.3,22820.2,67437.1,58307.5,22757.2,12445.2,32063.3,2811.7,8981.9,26522.4,13911.9,58292.6,3057.5,44147.8,14516.8,61516.0,62634.7,8720.4,83299.4,48902.4,141601.5,17737.7,62775.8,82720.5,68173.0,133787.0,55876.0,83210.1,56916.6,164186.2,33307.9,20918.6,105747.1,89916.3,57997.5,68492.0,2280.0,28834.6,68993.0,26730.2,5599.5,801.6,9659.6,138522.5,3309.7,3233.5,14604.1,0.0,22861.5,59946.2,123363.3,42368.7,5745.3,3095.7,51170.0,24693.4,3676.9,8956.8,62687.7,124805.0,4874.6,8774.8,58089.9,69906.7,5658.3,42499.6,460.6,12885.1,3144.6,89317.2,15185.5,17449.4,89285.7,68297.3,100894.2,61502.0,25344.3,147168.5,9967.7,45163.4,58515.3,50392.9,64593.9,41297.0,81918.0,37928.2,68207.7,7037.8,9234.3,17249.6,11940.7,62733.2,58432.0,19187.5,16746.3,31370.2,11358.1,81900.4,68378.6,1322.1
"Fiskarstrand, 6037 Eidsnes",11130.2,25327.9,111661.3,111713.5,46354.2,25277.9,25453.1,28629.2,21609.0,22955.0,50181.3,26637.4,108096.8,118537.0,20073.9,26841.3,2946.4,22728.4,130885.8,132138.4,43008.0,25393.9,14072.5,120279.0,33561.5,115652.5,25283.6,30246.0,34713.2,87496.5,37129.3,41.3,59720.0,50590.4,28709.2,12206.2,19934.0,21038.2,14147.1,26283.4,36046.4,50575.5,25192.0,50099.8,36651.2,53798.9,68586.7,14236.7,75582.3,54854.4,129472.2,39872.2,50646.5,82481.4,56043.7,126070.0,61828.0,75493.1,62868.6,156469.1,39259.9,43053.0,93617.8,77787.0,50280.4,60774.9,24414.4,34786.6,61275.9,26491.2,27733.9,22871.7,14072.6,126393.2,21536.2,19912.6,14365.1,23103.2,0.0,59707.2,115646.3,30239.4,27879.8,25230.2,39040.7,1995.1,25811.3,15456.8,68639.7,117088.0,18688.3,14452.6,50372.9,57777.4,17591.8,30370.3,22725.7,10812.6,25279.1,77187.9,7682.1,39583.9,77156.4,56168.0,93177.2,53785.0,2646.1,135039.2,13906.2,33034.1,58276.3,56344.9,70545.9,29167.7,87870.0,30211.2,60490.7,16426.1,14515.5,39384.1,11701.7,68685.2,50715.0,41321.9,9029.2,37322.3,33492.5,87852.4,56249.3,23587.3
Kiwi Stranda,51722.4,62317.7,43006.2,43058.5,73802.7,62267.8,62443.0,65619.0,58598.8,59944.8,77629.8,63627.3,123842.7,92154.5,69347.0,33204.7,62788.4,59718.3,147107.8,94752.3,38840.3,62383.8,51062.3,164594.3,26137.3,78266.4,62273.5,79519.1,71703.1,18841.4,64577.8,59964.0,87051.3,95085.4,56157.7,47870.7,69207.1,58028.1,51137.0,33639.9,73036.3,94483.6,62181.8,77548.3,73641.1,93321.9,96035.2,51226.6,61934.0,82302.9,145694.2,76862.1,127627.6,28013.4,133024.9,88683.9,19826.4,61960.6,73504.0,119083.1,66708.4,80042.9,138488.9,151029.6,94739.7,86141.2,61404.3,57987.3,85965.8,33475.4,64723.8,59861.5,51062.4,142615.2,58526.1,56902.5,45646.2,60093.0,60005.3,0.0,78260.2,79512.5,64869.7,62220.1,116021.9,61837.1,62801.2,52446.6,61426.4,91462.4,55678.2,51442.5,94350.6,134758.6,54581.6,79643.4,59715.6,50028.8,62268.9,137276.4,52329.3,73154.4,137244.9,133149.1,55791.1,93308.0,62488.1,151261.2,50896.0,82307.2,2090.0,83793.4,46817.6,78440.8,19215.0,64399.5,86262.6,53415.9,51505.4,76373.9,48201.5,61471.9,94479.6,78311.8,53890.1,64770.7,70482.4,19197.3,133230.5,60577.1
Kiwi Stryn,111517.4,125715.0,75365.4,75417.6,146781.6,125665.1,125840.3,129016.4,121996.1,123342.1,150608.8,127024.6,77974.8,46286.6,99758.6,106183.7,118339.0,123115.6,101239.9,16970.3,136450.0,125781.1,114459.7,118726.4,99116.3,238.9,125670.8,90333.6,135100.4,107383.7,137556.8,115514.6,57939.0,65973.2,129136.7,112593.4,99696.8,121425.4,114534.3,106618.9,136433.6,65371.3,125579.2,150527.3,137038.4,64209.7,169014.2,114623.9,70290.8,155281.9,99826.3,140259.4,98515.3,50190.0,103912.6,10901.9,97753.6,70201.5,163296.1,41301.0,139687.4,143440.2,92621.0,126911.8,65627.4,57028.9,124801.6,130966.3,56853.5,106454.4,128121.1,123258.9,114459.8,96747.4,121923.4,120299.8,118625.2,123490.4,115555.9,78199.0,0.0,90327.0,128267.0,125617.4,86909.6,117387.7,126198.5,115843.9,139353.6,45594.5,119075.5,114839.8,65238.3,105646.3,117979.0,90652.7,123112.9,111199.8,125666.3,111320.9,108069.3,139971.1,111289.4,104036.8,22546.8,64195.7,118038.7,105393.3,114293.4,88758.1,77656.4,156772.4,124744.8,91332.9,107757.3,85401.6,57150.3,116813.3,114902.7,139771.2,112088.9,139399.1,65367.3,141709.1,107169.8,137749.7,133879.7,107739.6,104118.2,123974.5
Kiwi Ulsteinvik,30935.5,45133.1,131466.6,131518.8,66159.4,45083.2,45258.4,48434.5,41414.2,42760.2,69986.6,46442.7,79232.5,93245.1,10736.1,46646.5,33352.4,42533.7,102021.5,106846.4,62813.3,45199.2,33877.8,91414.7,53366.8,90360.5,45088.9,43.8,54518.5,107301.7,56934.6,30527.9,32455.3,32729.0,48514.5,32011.5,10674.3,40843.5,33952.4,46088.7,55851.7,32167.3,44997.3,69905.1,56456.5,30352.1,88392.0,34042.0,56098.3,74659.7,100607.9,59677.5,21782.1,91437.4,27179.4,100778.0,81633.3,56009.1,82673.9,131177.1,59065.2,62858.3,64753.5,48922.7,32383.2,33510.2,44219.7,54591.9,34011.2,46296.5,47539.2,42677.0,33877.8,97528.9,41341.5,39717.9,34170.4,42908.5,30569.2,79512.4,90354.3,0.0,47685.1,45035.5,10176.4,32401.1,45616.6,35262.0,88445.0,91796.0,38493.6,34257.9,32479.0,28913.1,37397.0,542.4,42531.0,30617.9,45084.4,48323.6,27487.4,59389.1,48292.1,27303.7,67885.2,30338.1,33052.0,106174.9,33711.4,4169.8,78081.6,76150.2,90351.2,1689.0,107675.3,52432.6,33226.0,36231.3,34320.8,59189.3,31507.0,88490.5,32086.3,61127.2,28834.5,57127.5,53297.8,107657.7,27385.0,43392.5
